,station_id,lat,lng,Unnamed: 0,name,station_location,CAR WASH,AIR & WATER,CAR VACUUM,24/7 OPENING HOURS,TOILET,CONVENIENCE STORE,ATM,PARKING FACILITIES,DISABLED TOILET/BABY CHANGE,ALCOHOL,WI-FI,HGV/PSV FUELING,FUELSERVICE,PAYPHONE,RESTAURANT,ELECTRIC CAR CHARGING,REPAIR GARAGE,SHOWER FACILITIES
461,999,51.4866988,0.0951264999999999,461,TEXACO PLUMSTEAD HIGH STREET (LAKEDALE SERVICE STATION),"PLUMSTEAD HIGH STREET, SE18 1JH",,,,,,True,,,,,,,,,,,,
462,1000,51.48522579999999,0.1047204,462,JET BOSTALL HILL (THAMESMEAD GARAGE),"BOSTALL HILL, SE2 0RB",,True,,,,True,,,,,,,,,,,,
463,1003,51.4929289,0.1215201,463,BP HARROW MANOR WAY (MFG THAMESMEAD),"HARROW MANOR WAY, SE2 9SA",,True,,,True,True,True,,,,,,,,,,,
464,1553,51.52926,0.0860399999999999,464,BP BARKING (RSS RIPPLE),"ALFREDS WAY, IG11 0AT",,,,,,,,,,,,,,,,,,
465,1552,51.5329765,0.107323,465,SHELL RIPPLE ROAD (SHELL RIPPLE ROAD),"RIPPLE ROAD, IG11 9PG",,,,,,,,,,,,,,,,,,
466,1551,51.53332899999999,0.105893,466,ESSO BARKING (BARKING EXPRESS),"RIPPLE ROAD, IG11 9PG",,True,,,,True,,True,,True,,,,,,,,
467,1564,51.5313265,0.1238995,467,TEXACO BARKING (BARKING SERVICE STATION),"RIPPLE ROAD, IG11 0TT",,,,,,,,,,,,,,,,,,
468,1547,51.536351,0.070907,468,TESCO BARKING,"HIGHBRIDGE ROAD, IG11 7BS",,,,True,True,,True,True,,True,,,True,,,,,
469,1563,51.5301114,0.1427795,469,ASDA DAGENHAM,"MERRIELANDS CRESCENT, RM9 6SJ",,True,True,True,True,,,True,,,,,True,,,,True,
470,1548,51.537647,0.071508,470,SHELL LONDON ROAD (SHELL BARKING),"LONDON ROAD, IG11 8BU",True,True,True,,True,,,,,,,,True,,,,,
471,1554,-25.9793205,28.1208746,471,SHELL NEW ROAD (PARK FORD SERVICE STATION),"NEW ROAD, RM10 9NE",,,,,,,,,,,,,,,,,,
472,314,51.5445673,0.0779711,472,ESSO ILFORD LANE (MFG LOXFORD),"ILFORD LANE, IG1 2PG",,,,,,,,,,,,,,,,,,
473,1555,51.52612999999999,0.167225,473,ESSO RAINHAM (MFG BEAM),"NEW ROAD, RM13 8DP",,,,,,,,,,,,,,,,,,
474,312,51.5512263,0.0741047,474,SHELL ILFORD LANE (ILFORD LANE SERVICE STATION),"ILFORD LANE, IG1 2LW",,,,,,,,,,,,,,,,,,
475,1570,51.5391875,0.1659319,475,ESSO DAGENHAM (MFG RAINHAM ROAD),"RAINHAM ROAD SOUTH, RM10 8YT",,,,,,,,,,,,,,,,,,
476,1569,51.54077969999999,0.1651417,476,SHELL RAINHAM ROAD SOUTH (PARK CORONET SERVICE STATION),"RAINHAM ROAD SOUTH, RM10 8UX",,,,,,,,,,,,,,,,,,
477,1560,51.5200061,0.1907802,477,TESCO RAINHAM ESSEX EXTRA,"BRIDGE ROAD, RM13 9YZ",,,,,,,,,,,,,,,,,,
478,316,51.5600533,0.0934890999999999,478,ESSO GREEN LANE (ILFORD EXPRESS),"GREEN LANE, IG1 1XR",,,,,,,,,,,,,,,,,,
479,311,51.5541484,0.0568577,479,SHELL ROMFORD ROAD (PARK MANOR SERVICE STATION),"ROMFORD ROAD, E12 5JT",,,,,,True,,,,,,,,,,,,
480,10672,51.4994147,0.2514182,480,ESSO PURFLEET ROAD (MFG AVELEY SPAR),"PURFLEET ROAD, RM15 4DJ",,,,,,,,,,,,,,,,,,
481,3055,51.4910965,0.2714377,481,M25 THURROCK MFG MOTORWAY SERVICE AREA,"M25 J30, RM16 3BG",,,,,,,,,,,,,,,,,,
482,9163,51.4874769,0.2741193,482,TESCO LAKESIDE EXTRA,"CYGNET VIEW, RM20 1TX",True,True,True,True,,True,True,True,,,,,True,,True,,,
483,26217,51.4830492,0.2820632,483,COSTCO WEST THURROCK (COSTCO THURROCK AUTOMAT),"WEST THURROCK WAY, RM20 3WY",,,,True,,,True,,,,,True,True,,,,,
484,1576,51.54977,0.16249,484,BP DAGENHAM (RAINHAM ROAD SERVICE STATION),"RAINHAM ROAD SOUTH, RM10 7UU",True,True,,,,,True,,,True,,True,True,,,True,,
485,1578,51.5569606,0.1885735,485,ESSO HORNCHURCH (MFG HORNCHURCH),"UPPER RAINHAM ROAD, RM12 4BZ",,,,,,True,True,,,True,,,,,,,,
486,1575,51.5508822,0.1556841,486,TEXACO OXLOW LANE (PARK OXLOW LANE SERVICE STATION),"OXLOW LANE, RM10 7YX",,,,,,,,,,,,,,,,,,
487,9164,51.4910791,0.2937569,487,SAINSBURYS CHAFFORD HUNDRED,"BURGHLEY ROAD, RM16 6YJ",True,True,True,,True,True,True,True,True,True,,True,,,True,,,
488,1580,51.55274499999999,0.247111,488,SHELL CORBETS TEY ROAD (PARK TEY SERVICE STATION),"CORBETS TEY ROAD, RM14 2AP",,,,,,,,,,,,,,,,,,
489,1579,51.5560134,0.2511523,489,SHELL ST MARYS LANE (SHELL UPMINSTER),"ST MARYS LANE, RM14 3BS",,,,,,,,,,,,,,,,,,
490,265,51.5650342,0.2037489,490,BP HORNCHURCH ROAD (HARROW SERVICE STATION),"HORNCHURCH ROAD, RM11 1DP",,,,,,,,,,,,,,,,,,
491,3054,51.5245097,0.2976917,491,ESSO NORTH ROAD (SOUTH OCKENDON EXPRESS),"NORTH ROAD, RM15 6QA",,,,,,,,,,,,,,,,,,
492,1572,51.5657399,0.1918852,492,TESCO ROMFORD EXTRA,"HORNCHURCH ROAD, RM11 1PY",,True,,,,True,,True,,,True,,True,,,,,
493,473,51.56578,0.17674,493,BP ROMFORD (MFG COOPERS ARMS),"RUSH GREEN ROAD, RM7 0QA",,True,,,,True,True,,,True,,,,,,,,
494,272,51.560415,0.1483637,494,SHELL WOOD LANE (SHELL DAGENHAM),"WOOD LANE, RM10 7RP",,,,True,,,True,,,,,,True,,,,,
495,269,51.5677348,0.2196665,495,TEXACO HORNCHURCH (CO-OP HORNCHURCH),"BILLET LANE, RM11 1XA",,,,,,True,,,,True,,,,,,,,
496,274,51.5635978,0.1462535,496,TEXACO WHALEBONE LANE SOUTH (TRIPTONS SERVICE STATION),"WHALEBONE LANE SOUTH, RM8 1AJ",True,,True,,,True,True,,,True,,,,,,,,
497,606,51.5978803,-0.3938609,497,SHELL PINNER (SHELL PINNER),"PINNER GREEN, HA5 2AF",,,,,,True,,True,,,True,True,True,,,True,,True
498,1644,51.5991928,-0.4094801,498,ESSO JOEL STREET (NORTHWOOD EXPRESS),"JOEL STREET, HA5 2PA",,True,,,,True,True,True,,True,,,,,,,,
499,1643,51.5844665,-0.4077365,499,ESSO EASTCOTE HIGH ROAD (MFG PINNER),"EASTCOTE HIGH ROAD, HA5 2ET",,True,,True,True,True,True,True,,True,,,True,,,,,
500,1662,51.5879813,-0.4365482,500,BP BURY STREET (BURY STREET SF CONNECT),"BURY STREET, HA4 7TW",,,,,,,,,,,,,,,,,,
501,1658,51.5873004,-0.3601221,501,ESSO STATION ROAD (MFG TEN PIN),"STATION ROAD, HA2 6AE",,True,,,,True,,,,,,,,,,,,
502,1809,51.6278312,-0.3866221,502,ESSO PRESTWICK ROAD (SOUTH OXHEY EXPRESS),"PRESTWICK ROAD, WD19 6EG",,,,,,True,True,,,True,,,True,,,,,
503,1808,51.631707,-0.415624,503,ESSO SANDY LANE (SANDY LODGE SERVICE STATION),"SANDY LANE, HA6 2HU",True,True,True,,,,True,,,,,True,,,True,,,
504,1640,51.5712,-0.435057,504,GULF RUISLIP (ICKENHAM SERVICE STATION),"ICKENHAM ROAD, HA4 7DH",True,,,,,True,,,,,,,,,,,,
505,1655,51.5810317,-0.348048,505,SHELL PINNER ROAD (MFG HARROW),"PINNER ROAD, HA1 4EU",,,,,,True,True,,,True,,,,,,,,
506,1650,51.599593,-0.337676,506,ESSO HIGH STREET (MFG HIGH WEALD),"HIGH STREET, HA3 5EA",True,True,,,,,True,,,,,,,,,,,
507,633,51.5594208,-0.3974546,507,BP VICTORIA ROAD (MFG VICTORIA ROAD SPAR),"VICTORIA ROAD, HA4 0SA",True,True,True,,,,,,,,,,,,True,,,
508,584,51.5645675,-0.3664444,508,ESSO ALEXANDRA AVENUE (HARROW EXPRESS),"ALEXANDRA AVENUE, HA2 9DL",,,,,,,,,,,,,,,,,,
509,630,51.5604951,-0.3807731,509,ESSO RUISLIP (MFG EASTCOTE),"FIELD END ROAD, HA4 0QP",,,,,,,,,,,,,,,,,,
510,1881,51.5790863,-0.3418341,510,BP HARROW (BESSBOROUGH SF CONNECT),"BESSBOROUGH ROAD, HA1 3BS",,,,,,,,,,,,,,,,,,
511,1639,51.5667927,-0.4422457,511,SHELL UXBRIDGE (SHELL ICKENHAM),"HIGH ROAD, UB10 8LF",True,True,True,True,True,True,True,,,True,,,True,,,True,,
512,17600,51.5672933,-0.3504361,512,SHELL NORTHOLT ROAD (SHELL WAITROSE SOUTH HARROW),"NORTHOLT ROAD, HA2 0EG",,True,,,,True,True,,,,,,,,,,,
513,1638,51.5643757,-0.4438024,513,ESSO LONG LANE (MFG SWAKELEYS),"LONG LANE, UB10 8TB",,,,,,True,True,,,,,,True,,,,,
514,1798,51.647715,-0.3943381,514,BP WATFORD (HKS COLNE),"WIGGENHALL ROAD, WD18 0FS",,,,,,,,,,,,,,,,,,
515,1804,51.6329803,-0.3400852,515,ESSO HIGH ROAD (BUSHEY HEATH EXPRESS),"HIGH ROAD, WD23 1EL",,True,,,,True,True,True,,True,,,,,,True,,
516,585,51.55618,-0.36124,516,BP PETTS HILL (NORTHOLT PARK SF CONNECT),"PETTS HILL, UB5 4NP",True,,,,,,,,,,,,,,,,,
517,1884,51.601146,-0.317364,517,ESSO BELMONT CIRCLE (BELMONT SERVICE STATION),"BELMONT CIRCLE, HA3 8SF",,True,True,,,,True,,,,,,,,,,,
518,1799,51.6517448,-0.3876114,518,TESCO WATFORD EXTRA,"HIGH STREET, WD17 2BD",True,True,True,True,,True,True,True,,,,,,,,,,
519,1666,51.6500255,-0.43571,519,SHELL WATFORD ROAD (SHELL CROXLEY GREEN),"WATFORD ROAD, WD3 3ED",,True,,,,True,True,,,,,,,,,True,,
520,1353,51.5517492,-0.339496,520,UNBRANDED GREENFORD (GREENFORD SERVICE STATION),"GREENFORD ROAD, UB6 0EJ",,True,,,,True,,,,,,,,,,,,
521,4697,51.6412078,-0.4739297,521,UNBRANDED RICKMANSWORTH (RICKMANSWORTH SERVICE STATION),"VICTORIA CLOSE, WD3 4EQ",,,,,,,,,,,,,,,,,,
522,111,51.5874233,-0.301801,522,JET HARROW (KENTON PARK SERVICE STATION),"KENTON ROAD, HA3 9DP",,True,,,,,,,,,,,,,,,True,
523,1681,51.6367872,-0.4827987,523,ESSO RICKMANSWORTH (MFG RICKMANSWORTH SPAR),"UXBRIDGE ROAD, WD3 7BG",,,True,,,,,,,True,,,,,True,,True,
524,1340,51.560829,-0.3194164,524,SHELL WATFORD ROAD (PARK HARROW SERVICE STATION),"WATFORD ROAD, HA0 3HF",,,,,,,,,,,,,,,,,,
525,1683,51.5811862,-0.5003424,525,SHELL DENHAM (SHELL BUDGENS DENHAM),"NORTH ORBITAL ROAD, UB9 5EY",,,,,,,,,,,,,,,,,,
526,1682,51.634331,-0.489086,526,BP RICKMANSWORTH (MILL END SF CONNECT),"UXBRIDGE ROAD, WD3 8DS",True,True,True,,True,True,True,,,True,,,,,,,,
527,106,51.596054,-0.294034,527,ESSO STANMORE (STANMORE EXPRESS),"HONEYPOT LANE, HA7 1JN",,True,,,,True,True,True,,,,,,,,,,
528,1674,51.6676851,-0.3977022,528,ESSO ST ALBANS ROAD (RSS WATFORD),"ST ALBANS ROAD, WD24 4AE",True,True,True,True,True,True,True,True,True,True,True,,,,True,,,
529,116,51.6375107,-0.3042192,529,ESSO BOREHAMWOOD (ELSTREE HILL SERVICE STATION),"ELSTREE HILL SOUTH, WD6 3BL",True,,,True,True,True,True,True,,,,,,,True,,,
530,115,51.62169000000001,-0.292065,530,ESSO EDGWARE (EDGWARE EXPRESS),"STONEGROVE, HA8 8AF",,True,,,,True,True,True,,,,,,,,,,
531,108,51.593319,-0.285771,531,MORRISONS QUEENSBURY,"CUMBERLAND ROAD, NW9 6RN",True,True,True,True,,True,True,True,,True,True,True,True,,,True,,True
532,288,51.55441649999999,-0.4889013,532,ESSO OXFORD ROAD (MFG NEW DENHAM),"OXFORD ROAD, UB9 4DN",,,,,,,,,,,,,,,,,,
533,1341,51.562615,-0.301297,533,ESSO EAST LANE (MFG WEMBLEY),"EAST LANE, HA9 7PU",True,,,True,True,,True,,,,,,,,,,,
534,287,51.55384,-0.489063,534,ESSO OXFORD ROAD (WILLOWBANK SERVICE STATION),"OXFORD ROAD, UB9 4DA",,,,,,,,,,,,,,,,,,
535,1686,51.55384,-0.489063,535,ESSO OXFORD ROAD (DENHAM SERVICE STATION),"OXFORD ROAD, UB9 4DF",,True,,True,True,True,True,,,True,,,,,,,,
536,1687,51.5682652,-0.5047423,536,BP DENHAM (FLYING RED HORSE SF CONNECT),"OXFORD ROAD, UB9 4DG",,True,,True,True,True,,True,True,True,,,True,,,,,
537,110,51.58521200000001,-0.2846402,537,SHELL KENTON ROAD (MFG KENTON ROAD),"KENTON ROAD, HA3 9RY",,True,True,True,,True,True,,,,,,,,,,,
538,101,51.596506,-0.2628590000000001,538,SHELL EDGWARE ROAD (SHELL PINE),"EDGWARE ROAD, NW9 0HS",,True,,,,,,,,,,,,,,,,
539,26054,51.5935892,-0.2638335,539,ASDA COLINDALE AUTOMAT,"CAPITOL WAY, NW9 0EW",True,True,True,True,True,True,True,True,,True,,,True,,True,,,
540,104,51.617162,-0.2609351,540,UNBRANDED EDGWARE (DEANSBROOK GARAGE),"HALE LANE, HA8 9RZ",True,True,True,,,True,True,,,True,,,,,,,True,
541,1728,51.5738982,-0.2618926,541,MURCO CHURCH LANE (WOODCHURCH SERVICE STATION),"CHURCH LANE, NW9 8SL",,True,,,,True,,,,,,,True,,,,,
542,120,51.62220800000001,-0.2551483,542,SHELL BARNET WAY (SHELL MILL HILL),"BARNET WAY, NW7 3ET",True,True,,,,True,,,,,,,,,,,,
543,122,51.605526,-0.24035,543,BP PENTAVIA RETAIL PARK (WATFORD WAY SF CONNECT),"PENTAVIA RETAIL PARK, NW7 2ET",True,True,True,True,,True,True,True,,True,,True,True,,,,,
544,100,51.583183,-0.2442964,544,SAINSBURYS HENDON,"HYDE ESTATE ROAD, NW9 6JX",True,True,True,True,True,True,True,,True,True,,True,True,,,,,
545,26018,51.5647945,-0.2755593,545,ASDA WEMBLEY AUTOMAT,"FORTY LANE, HA9 9EX",,True,,True,True,True,True,True,True,True,,,,,,,,
546,1688,52.083231,-0.7491774999999999,546,M1 LONDON GATEWAY WELCOME BREAK MOTORWAY SERVICE AREA,"M1 J3, NW7 3HB",,,,,,,,,,,,,,,,,,
547,121,51.6155622,-0.2421171999999999,547,ESSO WATFORD WAY (OBSERVATORY SERVICE STATION),"WATFORD WAY, NW7 2PT",,True,,True,True,True,True,True,,True,,True,True,,,,,
548,1345,51.5617212,-0.2821757,548,SHELL EMPIRE WAY (MFG WEMBLEY PARK),"EMPIRE WAY, HA9 0RJ",True,True,True,,True,,,,,,,,,,,,True,True
549,99,51.5800485,-0.242893,549,TEXACO THE BROADWAY (PARK WELSH HARP SERVICE STATION),"THE BROADWAY, NW9 7DN",,,,True,,,,,,,,,,,,,,
550,1727,51.5649234,-0.2642196,550,BP BLACKBIRD HILL (BLACKBIRD HILL SF CONNECT),"BLACKBIRD HILL, NW9 8SD",,True,,,,True,,True,,,,,,,,,,
551,1751,51.5846566,-0.2298998,551,ESSO WATFORD WAY (RSS HENDON WAY),"WATFORD WAY, NW4 3AQ",,,,True,,True,True,True,,True,,,,,,,,
552,1752,51.589346,-0.2203149,552,BP FINCHLEY LANE (FINCHLEY LANE SF CONNECT),"FINCHLEY LANE, NW4 1DL",,True,True,,True,True,True,True,True,True,,,True,,,,,
553,1350,51.557889,-0.253951,553,SHELL NORTH CIRCULAR ROAD (SHELL NEASDEN),"NORTH CIRCULAR ROAD, NW10 0SH",,True,,True,,,,,,,,,,,,,,
554,1794,51.6432295,-0.253687,554,SHELL BARNET BYPASS (SHELL STIRLING CORNER),"BARNET BYPASS, EN5 3JG",True,True,,,,True,,,,,,True,,,,True,,
555,1349,51.5540113,-0.2552202,555,TESCO WEMBLEY EXTRA,"GREAT CENTRAL WAY, NW10 0TL",,True,,True,,True,True,,,,,,,,,,,
556,26084,51.645352,-0.255404,556,MORRISONS BOREHAMWOOD,"STIRLING WAY, WD6 2BT",True,True,True,True,,True,True,,,True,,True,,,True,True,,
557,1815,51.652845,-0.281593,557,ASDA ELSTREE ALLUM LANE PFS,"ALLUM LANE, WD6 3LS",True,True,True,True,,True,True,True,,True,,,True,,,,,
558,1689,51.56630029999999,-0.226535,558,ESSO EDGWARE ROAD (MFG VICTORIA),"EDGWARE ROAD, NW2 6LH",,,,True,,True,,True,,True,,,,,,,,
559,1735,51.5741621,-0.2146762,559,TESCO BRENT CROSS HENDON WAY,"TILLING ROAD, NW2 1LZ",True,True,,True,True,True,True,,True,,,,True,,,,,
560,1690,51.565697,-0.225631,560,SHELL EDGWARE ROAD (HKS STAPLES CORNER),"EDGWARE ROAD, NW2 6LD",,True,,True,,True,True,True,,True,,,,,True,,,
561,1696,51.53220049999999,-0.2386136,561,TEXACO NEASDEN LANE (NEASDEN LANE SERVICE STATION),"NEASDEN LANE, NW10 2UE",,True,,,,True,True,,,,,,,,,,,
562,1753,51.6048181,-0.2064821,562,BP DOLLIS ROAD (KELLYS CORNER SF CONNECT),"DOLLIS ROAD, NW7 1JX",,,,,,True,,True,,True,,,True,,,,,
563,1697,51.5535995,-0.2440234,563,ESSO DUDDEN HILL LANE (DUDDEN HILL SERVICE STATION),"DUDDEN HILL LANE, NW10 1DE",True,,,True,,True,True,,,,,True,,,True,,,
564,1813,51.6572757,-0.2713496,564,TESCO BOREHAMWOOD EXTRA,"SHENLEY ROAD, WD6 1JG",True,True,True,True,,True,,True,,True,,True,True,,,True,,
565,1691,51.56389009999999,-0.2227895,565,ESSO EDGWARE ROAD (MFG CRICKLEWOOD),"EDGWARE ROAD, NW2 6ND",,,,,,,,,,,,,,,,,,
566,1744,51.5887337,-0.1994857,566,ESSO FINCHLEY ROAD (RSS GOLDERS GREEN),"FINCHLEY ROAD, NW11 6AH",,,,,,,,,,,,,,,,,,
567,1747,51.6008685,-0.1750689,567,BP NORTH CIRCULAR ROAD (BYRON SF CONNECT),"NORTH CIRCULAR ROAD, N12 0AP",,,,,,,,,,,,,,,,,,
568,1754,51.6071902,-0.1547098,568,TESCO COLNEY HATCH EXTRA,"NORTH CIRCULAR ROAD, N12 0SH",True,True,True,True,True,True,True,True,True,True,True,,True,,True,,,
569,614,51.6280977,-0.174247,569,ESSO HIGH ROAD (MFG WHETSTONE),"HIGH ROAD, N20 0LH",,,,,,,,,,,,,,,,,,
570,706,51.5811285,-0.1556344,570,ESSO ARCHWAY ROAD (MFG WELLINGTON),"ARCHWAY ROAD, N6 4HX",,True,,,,True,True,,,,,,,,,,,
571,712,51.59526469999999,-0.1453271,571,SHELL COLNEY HATCH LANE (SHELL MUSWELL HILL),"COLNEY HATCH LANE, N10 1QB",,,,True,,True,,,,True,,,,,,,,
572,616,51.629465,-0.158883,572,BP RUSSELL LANE (BARNET SERVICE STATION),"RUSSELL LANE, N20 0BB",True,,,True,,True,True,True,,True,,,True,True,True,True,True,
573,1761,51.6196675,-0.1463267,573,BP WATERFALL ROAD SOUTH (WATERFALL SF CONNECT),"WATERFALL ROAD SOUTH, N11 1NH",,,,True,True,True,True,True,,True,,,,True,,,,
574,1755,51.6106483,-0.1365961,574,BP PINKHAM WAY (PINKHAM WAY SF CONNECT),"PINKHAM WAY, N11 2UU",,,,,,,,,,,,,,,,,,
575,1739,51.5727917,-0.1499695,575,GULF NORTH ROAD (JOHN NICHOL CARS),"NORTH ROAD, N6 4BE",,,,,,,,,,,,,,,,,,
576,561,37.7749295,-122.4194155,576,BP GREAT NORTH ROAD (ODEON SF CONNECT),"GREAT NORTH ROAD, EN5 1EQ",,True,,True,True,True,,True,,True,,,,,,,,
577,711,51.5826467,-0.1282196,577,SHELL PARK ROAD (SHELL HORNSEY PARK ROAD),"PARK ROAD, N8 8JN",,,,True,,,,,,True,,,,,,,,
578,1756,51.6057044,-0.1221075,578,UNBRANDED BOUNDS GREEN ROAD (BOUNDS GREEN SERVICE STATION),"BOUNDS GREEN ROAD, N11 2QH",,True,,True,,True,True,,,,,,,,,,,
579,559,51.6462598,-0.1670343,579,ESSO EAST BARNET ROAD (NEW BARNET EXPRESS),"EAST BARNET ROAD, EN4 8QX",,True,,True,,True,True,True,,True,,,True,,,,,
580,1470,51.57361,-0.12729,580,BP HORNSEY RISE (MFG HORNSEY RISE SPAR),"HORNSEY RISE, N19 3SH",,,,True,,True,,True,,True,,,,,,,,
581,1476,51.5823616,-0.1198877,581,TEXACO TOTTENHAM LANE (CO-OP CROUCH END),"TOTTENHAM LANE, N8 8SE",,,,True,,True,True,,,True,,,,,,,,
582,489,51.5515233,-0.1667771,582,BP HAVERSTOCK HILL (BELSIZE PARK SERVICE STATION),"HAVERSTOCK HILL, NW3 4QE",True,,,True,,,,,,,,,,,,,,
583,560,51.6494542,-0.1702466,583,SHELL EAST BARNET ROAD (MFG NEW BARNET),"EAST BARNET ROAD, EN4 8RN",True,True,True,True,True,True,True,True,,True,,,True,,,,True,
584,1793,51.6528184,-0.2095227,584,ESSO WOOD STREET (MFG WOOD STREET),"WOOD STREET, EN5 4BX",,,,,,,,,,,,,,,,,,
585,1764,51.63375,-0.13307,585,BP CHASE SIDE (MFG SOUTHGATE),"CHASE SIDE, N14 5BU",,,,,,,,,,,,,,,,,,
586,498,51.614563,-0.109381,586,SHELL GREEN LANES (SHELL PALMERS GREEN),"GREEN LANES, N13 5UN",,True,,True,True,True,True,True,,True,,,True,,,,,
587,1482,51.5994568,-0.1001446,587,ESSO LORDSHIP LANE (MFG LORDSHIP LANE),"LORDSHIP LANE, N22 5LE",True,True,,True,,True,,,,,,,,,,,,
588,482,51.6052468,-0.0953910999999999,588,TEXACO WHITE HART LANE (WHITE HART LANE SERVICE STATION),"WHITE HART LANE, N17 7RP",True,,,,,True,True,True,,,,,,,True,,True,
589,481,51.606554,-0.091169,589,ASDA TOTTENHAM WHITE HART LANE PFS,"WHITE HART LANE, N17 7LY",,True,,True,,True,True,,,True,,,,,,,,
590,8372,51.61222,-0.1077802,590,PACE NORTH CIRCULAR ROAD (FOREST PALMERS GREEN SERVICE STATION),"NORTH CIRCULAR ROAD, N13 6BJ",True,,,,,True,,,,,,,,,,,,
591,483,51.59928799999999,-0.0767979999999999,591,SHELL THE ROUNDWAY (MFG TOTTENHAM),"THE ROUNDWAY, N17 7AB",,,,,,,,,,,,,,,,,,
592,499,51.6149533,-0.1010426,592,UNBRANDED NORTH CIRCULAR ROAD (PALMERS GREEN SERVICE STATION),"NORTH CIRCULAR ROAD, N13 5JF",,True,,,,True,True,True,,True,,,,,,,,
593,1481,51.5772644,-0.0955495,593,SAINSBURYS HARRINGAY,"WILLIAMSON ROAD, N4 1UJ",True,True,True,True,True,True,,,,,,,True,,,True,True,
594,488,51.6102602,-0.0661703999999999,594,BP FORE STREET (EDMONTON SERVICE STATION),"FORE STREET, N18 2SX",,,,,,,,,,,,,,,,,,
595,1475,51.57303779999999,-0.1127873,595,UNBRANDED STAPLETON HALL ROAD (STAPLETON SERVICE STATION),"STAPLETON HALL ROAD, N4 3QF",,,,,,,True,,,,,,,,,,,
596,486,51.603013,-0.055018,596,SHELL WILLOUGHBY LANE (MFG NORTHUMBERLAND PARK),"WILLOUGHBY LANE, N17 0QU",True,True,True,True,,True,True,True,,,,,,,,,,
597,1440,51.575867,-0.0719588,597,TEXACO HIGH ROAD (STAMFORD HILL SERVICE STATION),"HIGH ROAD, N15 6LS",,True,,True,True,True,,,,True,True,,True,,,,,
598,502,51.6296238,-0.0972281,598,ESSO GREEN LANES (MFG HIGHFIELDS),"GREEN LANES, N21 3RL",,True,,True,,True,True,,,,,,True,,,,,
599,505,51.628711,-0.0749124999999999,599,JET CHURCH STREET (GRAND PRIX SERVICE STATION),"CHURCH STREET, N9 9HL",True,,,True,,True,True,,,True,,,True,,,,,
600,503,51.6332057,-0.0938263999999999,600,ESSO GREEN LANES (WINCHMORE HILL EXPRESS),"GREEN LANES, N21 2SA",,,,True,,True,True,True,,,,,,,,,,
601,17903,51.6095403,-0.0466469,601,TESCO LEA VALLEY EXTRA,"GLOVER DRIVE, N18 3HF",True,,True,True,True,True,True,,,True,True,True,True,,True,True,True,
602,1468,51.5655314,-0.1027242,602,TEXACO SEVEN SISTERS ROAD (FINSBURY PARK SERVICE STATION),"SEVEN SISTERS ROAD, N4 2AP",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
603,1438,51.5662818,-0.0733728,603,ESSO STAMFORD HILL (MFG STAMFORD HILL),"STAMFORD HILL, N16 5SR",,True,,,,,,,,,,,,,,,,
604,479,51.6214272,-0.049476,604,TEXACO MONTAGU ROAD (MONTAGU ROAD SERVICE STATION),"MONTAGU ROAD, N9 0EU",,,,,,,,,,,,,,,,,,
605,444,51.590894,-0.0398648999999999,605,JET BLACKHORSE LANE (MFG HIGHAMS LODGE),"BLACKHORSE LANE, E17 6AA",,,,,,,,,,,,,,,,,,
606,1787,51.6287435,-0.0559586,606,JET HERTFORD ROAD (HERTFORD ROAD GARAGE),"HERTFORD ROAD, N9 7HL",,,,,,True,,,,,,,True,,,,,
607,1469,51.5616537,-0.1167954,607,ESSO HORNSEY ROAD (MFG HORNSEY ROAD),"HORNSEY ROAD, N7 6RA",,,,,,,,,,,,,,,,,,
608,1443,51.564244,-0.059092,608,SHELL UPPER CLAPTON ROAD (SHELL CLAPTON),"UPPER CLAPTON ROAD, E5 9JZ",,,,,,,,,,,,,,,,,,
609,1195,51.6077,-0.03018,609,BP NORTH CIRCULAR ROAD (RSS WALTHAMSTOW),"NORTH CIRCULAR ROAD, E4 8GP",,True,,True,True,True,True,True,,True,True,True,True,,True,,,
610,1196,51.6105404,-0.0302735,610,TEXACO HALL LANE (NORTH WEALD SERVICE STATION),"HALL LANE, E4 8GP",,,,,,,,,,,,,,,,,,
611,1786,51.6351376,-0.0527948,611,BP HERTFORD ROAD (J1 SERVICE STATION),"HERTFORD ROAD, N9 7ET",,,,,,,,,,,,,,,,,,
612,447,51.58945500000001,-0.027751,612,BP FOREST ROAD (RAINBOW SERVICE STATION),"FOREST ROAD, E17 6JG",,,,,,,,,,,,,,,,,,
613,1773,51.6457033,-0.0812591999999999,613,UNBRANDED LONDON ROAD (ENFIELD BUSH HILL SERVICE STATION),"LONDON ROAD, EN2 6EU",,True,,,,True,True,,,,,,,,,,,
614,1190,51.555445,-0.074201,614,BP STOKE NEWINGTON ROAD (MFG AMBASSADOR),"STOKE NEWINGTON ROAD, N16 7XA",True,True,True,,,True,True,,,True,,,,,,,,
615,1774,51.6422306,-0.061456,615,ESSO GREAT CAMBRIDGE ROAD (MFG BUSH HILL),"GREAT CAMBRIDGE ROAD, EN1 1JD",,True,,True,True,True,True,True,,,,,,,,,,
616,442,51.5758953,-0.0300188999999999,616,TEXACO MARKHOUSE ROAD (CO-OP WALTHAMSTOW),"MARKHOUSE ROAD, E17 8BQ",,,,,,,,,,,,,,,,,,
